GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P35222	CTNNB1	involved_in	GO:0070602	regulation of centromeric sister chromatid cohesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0002052	positive regulation of neuroblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0002053	positive regulation of mesenchymal cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0030856	regulation of epithelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0030858	positive regulation of epithelial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0032331	negative regulation of chondrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0003266	regulation of secondary heart field cardioblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0048145	regulation of fibroblast proliferation	ECO:0000304	TAS	PMID:16858403		9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000315	IMP	PMID:12154096		9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0044334	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	ECO:0000315	IMP	PMID:17072303		9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0048660	regulation of smooth muscle cell proliferation	ECO:0000315	IMP	PMID:17122440		9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0070602	regulation of centromeric sister chromatid cohesion	ECO:0000315	IMP	PMID:20300119		9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02248	9606	BHF-UCL		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0045597	positive regulation of cell differentiation	ECO:0005547	IC	PMID:24847765		9606	ComplexPortal		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0050767	regulation of neurogenesis	ECO:0005547	IC	PMID:23377854		9606	ComplexPortal		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:12651860		9606	UniProt		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000314	IDA	PMID:12970740		9606	UniProt		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0030997	regulation of centriole-centriole cohesion	ECO:0000314	IDA	PMID:18086858		9606	UniProt		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000314	IDA	PMID:12970740		9606	UniProt		P
UniProtKB	P35222	CTNNB1	involved_in	GO:0072182	regulation of nephron tubule epithelial cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02248	9606	UniProt		P
UniProtKB	P35225	IL13	involved_in	GO:2000352	negative regulation of endothelial cell apoptotic process	ECO:0000315	IMP	PMID:16034134		9606	AgBase		P
UniProtKB	P35225	IL13	involved_in	GO:1901215	negative regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42203|ensembl:ENSRNOP00000010121	9606	Ensembl		P
UniProtKB	P35225	IL13	involved_in	GO:0048661	positive regulation of smooth muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42203|ensembl:ENSRNOP00000010121	9606	Ensembl		P
UniProtKB	P35225	IL13	involved_in	GO:2000231	positive regulation of pancreatic stellate cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42203|ensembl:ENSRNOP00000010121	9606	Ensembl		P
UniProtKB	P35225	IL13	involved_in	GO:0030890	positive regulation of B cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42203|ensembl:ENSRNOP00000010121	9606	Ensembl		P
UniProtKB	P35225	IL13	involved_in	GO:1901247	negative regulation of lung ciliated cell differentiation	ECO:0000303	NAS	PMID:20539013		9606	BHF-UCL		P
UniProtKB	P35225	IL13	involved_in	GO:1901251	positive regulation of lung goblet cell differentiation	ECO:0000303	NAS	PMID:20539013		9606	BHF-UCL		P
UniProtKB	P35226	BMI1	involved_in	GO:0048146	positive regulation of fibroblast proliferation	ECO:0000315	IMP	PMID:17420273		9606	BHF-UCL		P
UniProtKB	P35227	PCGF2	involved_in	GO:2001234	negative regulation of apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23798|ensembl:ENSMUSP00000137517	9606	Ensembl		P
UniProtKB	P35228	NOS2	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29477|ensembl:ENSMUSP00000018610	9606	Ensembl		P
UniProtKB	P35228	NOS2	involved_in	GO:0051712	positive regulation of killing of cells of another organism	ECO:0000315	IMP	PMID:7544003		9606	BHF-UCL		P
UniProtKB	P35232	PHB1	involved_in	GO:0010942	positive regulation of cell death	ECO:0000316	IGI	PMID:26310625	UniProtKB:Q9Y3I1	9606	ParkinsonsUK-UCL		P
UniProtKB	P35232	PHB1	involved_in	GO:0048661	positive regulation of smooth muscle cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P67779	9606	UniProt		P
UniProtKB	P35232	PHB1	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000315	IMP	PMID:18487222		9606	BHF-UCL		P
UniProtKB	P35232	PHB1	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000304	TAS	PMID:16130169		9606	UniProt		P
UniProtKB	P35240	NF2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000314	IDA	PMID:12444102		9606	HGNC-UCL		P
UniProtKB	P35240	NF2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000315	IMP	PMID:17210637		9606	HGNC-UCL		P
UniProtKB	P35240	NF2	involved_in	GO:0014013	regulation of gliogenesis	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086384|MGI:MGI:97307|PANTHER:PTN000590085	9606	GO_Central		P
UniProtKB	P35240	NF2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086384|MGI:MGI:97307|PANTHER:PTN002760633|UniProtKB:P35240	9606	GO_Central		P
UniProtKB	P35240	NF2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000314	IDA	PMID:20178741		9606	UniProt		P
UniProtKB	P35240	NF2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000315	IMP	PMID:21167305		9606	UniProt		P
UniProtKB	P35240	NF2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000315	IMP	PMID:21167305		9606	UniProt		P
UniProtKB	P35240	NF2	involved_in	GO:0072091	regulation of stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:0045597	positive regulation of cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:0050767	regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:0014013	regulation of gliogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:2000177	regulation of neural precursor cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35240	NF2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46662|ensembl:ENSMUSP00000105536	9606	Ensembl		P
UniProtKB	P35241	RDX	involved_in	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5PQK5	9606	UniProt	results_in_division_of(CL:0002258),happens_during(GO:0097067)	P
UniProtKB	P35244	RPA3	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQ71|ensembl:ENSMUSP00000012627	9606	Ensembl		P
UniProtKB	P35244	RPA3	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQ71|ensembl:ENSMUSP00000012627	9606	Ensembl		P
UniProtKB	P35247	SFTPD	involved_in	GO:0042130	negative regulation of T cell proliferation	ECO:0000304	TAS	PMID:10485905		9606	UniProt		P
UniProtKB	P35318	ADM	involved_in	GO:2001214	positive regulation of vasculogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97297|ensembl:ENSMUSP00000033054	9606	Ensembl		P
UniProtKB	P35318	ADM	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43145|ensembl:ENSRNOP00000035811	9606	Ensembl		P
UniProtKB	P35318	ADM	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97297|ensembl:ENSMUSP00000033054	9606	Ensembl		P
UniProtKB	P35318	ADM	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43145|ensembl:ENSRNOP00000035811	9606	Ensembl		P
UniProtKB	P35346	SSTR5	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000304	TAS	PMID:9892014		9606	PINC		P
UniProtKB	P35346	SSTR5	involved_in	GO:0032467	positive regulation of cytokinesis	ECO:0000315	IMP	PMID:22888021		9606	UniProt		P
UniProtKB	P35346	SSTR5	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027539	9606	UniProt		P
UniProtKB	P35348	ADRA1A	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000304	TAS	PMID:10860850		9606	PINC		P
UniProtKB	P35354	PTGS2	involved_in	GO:0090336	positive regulation of brown fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05769|ensembl:ENSMUSP00000035065	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05769|ensembl:ENSMUSP00000035065	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0043065	positive regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05769|ensembl:ENSMUSP00000035065	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05769|ensembl:ENSMUSP00000035065	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:1902219	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05769|ensembl:ENSMUSP00000035065	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0048661	positive regulation of smooth muscle cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0010942	positive regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35355|ensembl:ENSRNOP00000003567	9606	Ensembl		P
UniProtKB	P35354	PTGS2	involved_in	GO:0090336	positive regulation of brown fat cell differentiation	ECO:0000250	ISS	PMID:20448152	UniProtKB:Q05769	9606	BHF-UCL		P
UniProtKB	P35372	OPRM1	involved_in	GO:0050769	positive regulation of neurogenesis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P42866	9606	UniProt		P
UniProtKB	P35372	OPRM1	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000304	TAS	PMID:2159143		9606	PINC		P
UniProtKB	P35398	RORA	involved_in	GO:0045599	negative regulation of fat cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51448	9606	UniProt		P
UniProtKB	P35398	RORA	involved_in	GO:0045599	negative regulation of fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51448|ensembl:ENSMUSP00000034766	9606	Ensembl		P
UniProtKB	P35414	APLNR	involved_in	GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WV08	9606	UniProt		P
UniProtKB	P35414	APLNR	involved_in	GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WV08|ensembl:ENSMUSP00000053638	9606	Ensembl		P
UniProtKB	P35443	THBS4	involved_in	GO:0001938	positive regulation of endothelial cell proliferation	ECO:0000314	IDA	PMID:12952849		9606	UniProt		P
UniProtKB	P35453	HOXD13	involved_in	GO:0042127	regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70217|ensembl:ENSMUSP00000001872	9606	Ensembl		P
UniProtKB	P35462	DRD3	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19020|ensembl:ENSRNOP00000073117	9606	Ensembl		P
UniProtKB	P35462	DRD3	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19020|ensembl:ENSRNOP00000073117	9606	Ensembl		P
UniProtKB	P35462	DRD3	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19020|ensembl:ENSRNOP00000073117	9606	Ensembl		P
UniProtKB	P35462	DRD3	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P19020	9606	BHF-UCL		P
UniProtKB	P35462	DRD3	involved_in	GO:0048715	negative regulation of oligodendrocyte differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P30728	9606	BHF-UCL		P
UniProtKB	P35462	DRD3	involved_in	GO:0032467	positive regulation of cytokinesis	ECO:0000315	IMP	PMID:22888021		9606	UniProt		P
UniProtKB	P35548	MSX2	involved_in	GO:0090427	activation of meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:2001055	positive regulation of mesenchymal cell apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0045599	negative regulation of fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0045617	negative regulation of keratinocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35548	MSX2	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	9606	Ensembl		P
UniProtKB	P35555	FBN1	involved_in	GO:2001205	negative regulation of osteoclast development	ECO:0000314	IDA	PMID:24039232		9606	UniProt		P
UniProtKB	P35555	FBN1	involved_in	GO:0045671	negative regulation of osteoclast differentiation	ECO:0000314	IDA	PMID:24039232		9606	UniProt		P
UniProtKB	P35555	FBN1	involved_in	GO:2001205	negative regulation of osteoclast development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61554|ensembl:ENSMUSP00000099524	9606	Ensembl		P
UniProtKB	P35555	FBN1	involved_in	GO:0045671	negative regulation of osteoclast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61554|ensembl:ENSMUSP00000099524	9606	Ensembl		P
UniProtKB	P35556	FBN2	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61555|ensembl:ENSMUSP00000025497	9606	Ensembl		P
UniProtKB	P35556	FBN2	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61555	9606	BHF-UCL		P
UniProtKB	P35558	PCK1	involved_in	GO:0043382	positive regulation of memory T cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z2V4	9606	UniProt		P
UniProtKB	P35558	PCK1	involved_in	GO:0043382	positive regulation of memory T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2V4|ensembl:ENSMUSP00000029017	9606	Ensembl		P
UniProtKB	P35568	IRS1	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000303	NAS	PMID:17925406		9606	BHF-UCL		P
UniProtKB	P35590	TIE1	involved_in	GO:0001936	regulation of endothelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q06806|ensembl:ENSMUSP00000037129	9606	Ensembl		P
UniProtKB	P35590	TIE1	acts_upstream_of_or_within	GO:0001936	regulation of endothelial cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q06806	9606	BHF-UCL	occurs_in(UBERON:0011765)	P
UniProtKB	P35609	ACTN2	involved_in	GO:0042981	regulation of apoptotic process	ECO:0000303	NAS	PMID:16807302		9606	UniProt		P
UniProtKB	P35611	ADD1	involved_in	GO:1903142	positive regulation of establishment of endothelial barrier	ECO:0000318	IBA	PMID:21873635	MGI:MGI:87918|PANTHER:PTN002580635|UniProtKB:P35611	9606	GO_Central		P
UniProtKB	P35611	ADD1	involved_in	GO:1903142	positive regulation of establishment of endothelial barrier	ECO:0000314	IDA	PMID:25978380		9606	CAFA		P
UniProtKB	P35625	TIMP3	involved_in	GO:1903984	positive regulation of TRAIL-activated apoptotic signaling pathway	ECO:0000315	IMP	PMID:19962668		9606	BHF-UCL		P
UniProtKB	P35638	DDIT3	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000305	IC	PMID:22761832	GO:1990440	9606	ParkinsonsUK-UCL	part_of(GO:0034976)	P
UniProtKB	P35638	DDIT3	involved_in	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	ECO:0000305	IC	PMID:22761832	GO:1990440	9606	ParkinsonsUK-UCL	occurs_in(CL:0000540)	P
UniProtKB	P35638	DDIT3	involved_in	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002703959|UniProtKB:P35638	9606	GO_Central		P
UniProtKB	P35638	DDIT3	involved_in	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	ECO:0000315	IMP	PMID:27031958		9606	UniProt		P
UniProtKB	P35638	DDIT3	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62857	9606	UniProt		P
UniProtKB	P35638	DDIT3	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35639|ensembl:ENSMUSP00000026475	9606	Ensembl		P
UniProtKB	P35638	DDIT3	involved_in	GO:1901216	positive regulation of neuron death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35639|ensembl:ENSMUSP00000026475	9606	Ensembl		P
UniProtKB	P35638	DDIT3	involved_in	GO:0045599	negative regulation of fat cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35639|ensembl:ENSMUSP00000026475	9606	Ensembl		P
UniProtKB	P35638	DDIT3	involved_in	GO:0045662	negative regulation of myoblast differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35639|ensembl:ENSMUSP00000026475	9606	Ensembl		P
UniProtKB	P35658	NUP214	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80U93|ensembl:ENSMUSP00000066492	9606	Ensembl		P
UniProtKB	P35680	HNF1B	involved_in	GO:0043066	negative regulation of apoptotic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27889|ensembl:ENSMUSP00000021016	9606	Ensembl		P
UniProtKB	P35680	HNF1B	involved_in	GO:1900212	negative regulation of mesenchymal cell apoptotic process involved in metanephros development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27889|ensembl:ENSMUSP00000021016	9606	Ensembl		P
UniProtKB	P35680	HNF1B	involved_in	GO:0061296	negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27889|ensembl:ENSMUSP00000021016	9606	Ensembl		P
UniProtKB	P35711	SOX5	involved_in	GO:0032332	positive regulation of chondrocyte differentiation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98367|PANTHER:PTN002909553|UniProtKB:P35711	9606	GO_Central		P
UniProtKB	P35711	SOX5	involved_in	GO:2000741	positive regulation of mesenchymal stem cell differentiation	ECO:0000314	IDA	PMID:21401405		9606	UniProt		P
UniProtKB	P35711	SOX5	involved_in	GO:0032332	positive regulation of chondrocyte differentiation	ECO:0000314	IDA	PMID:21401405		9606	UniProt		P
UniProtKB	P35712	SOX6	involved_in	GO:0032332	positive regulation of chondrocyte differentiation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98368|PANTHER:PTN002909540|UniProtKB:P35712	9606	GO_Central		P
UniProtKB	P35712	SOX6	involved_in	GO:2000726	negative regulation of cardiac muscle cell differentiation	ECO:0000315	IMP	PMID:20081117		9606	BHF-UCL		P
UniProtKB	P35712	SOX6	involved_in	GO:2000741	positive regulation of mesenchymal stem cell differentiation	ECO:0000314	IDA	PMID:21401405		9606	UniProt		P
UniProtKB	P35712	SOX6	involved_in	GO:0032332	positive regulation of chondrocyte differentiation	ECO:0000314	IDA	PMID:21401405		9606	UniProt		P
UniProtKB	P35713	SOX18	involved_in	GO:0072091	regulation of stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43680|ensembl:ENSMUSP00000062759	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:2001111	positive regulation of lens epithelial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0050769	positive regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0060253	negative regulation of glial cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0060548	negative regulation of cell death	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7M6Y2|ensembl:ENSMUSP00000078070	9606	Ensembl		P
UniProtKB	P35716	SOX11	involved_in	GO:0045666	positive regulation of neuron differentiation	ECO:0000315	IMP	PMID:19808959		9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0045669	positive regulation of osteoblast differentiation	ECO:0000315	IMP	PMID:20626275		9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:2000648	positive regulation of stem cell proliferation	ECO:0000315	IMP	PMID:20626275		9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0050672	negative regulation of lymphocyte proliferation	ECO:0000315	IMP	PMID:20624318		9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0060253	negative regulation of glial cell proliferation	ECO:0000315	IMP	PMID:19808959		9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:2001111	positive regulation of lens epithelial cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7M6Y2	9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0050769	positive regulation of neurogenesis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7M6Y2	9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0008284	positive regulation of cell population proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7M6Y2	9606	UniProt		P
UniProtKB	P35716	SOX11	involved_in	GO:0060548	negative regulation of cell death	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7M6Y2	9606	UniProt		P
